player_id,player_name,team,position,date,injury_risk_score,risk_category,model_version,model_accuracy,model_precision,model_recall,model_f1,model_note
P024,Yuri Johnson,Seattle Sound,First Base,2026-05-03,9.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P024,Yuri Johnson,Seattle Sound,First Base,2026-05-04,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P024,Yuri Johnson,Seattle Sound,First Base,2026-05-05,11.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P024,Yuri Johnson,Seattle Sound,First Base,2026-05-06,44.4,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P024,Yuri Johnson,Seattle Sound,First Base,2026-05-07,4.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P024,Yuri Johnson,Seattle Sound,First Base,2026-05-08,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P024,Yuri Johnson,Seattle Sound,First Base,2026-05-09,5.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P024,Yuri Johnson,Seattle Sound,First Base,2026-05-10,5.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P024,Yuri Johnson,Seattle Sound,First Base,2026-05-11,6.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P024,Yuri Johnson,Seattle Sound,First Base,2026-05-12,74.2,Elevated,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P024,Yuri Johnson,Seattle Sound,First Base,2026-05-13,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P024,Yuri Johnson,Seattle Sound,First Base,2026-05-14,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P024,Yuri Johnson,Seattle Sound,First Base,2026-05-15,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P024,Yuri Johnson,Seattle Sound,First Base,2026-05-16,1.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P024,Yuri Johnson,Seattle Sound,First Base,2026-05-17,7.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P024,Yuri Johnson,Seattle Sound,First Base,2026-05-18,6.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P024,Yuri Johnson,Seattle Sound,First Base,2026-05-19,42.6,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P024,Yuri Johnson,Seattle Sound,First Base,2026-05-20,52.1,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P024,Yuri Johnson,Seattle Sound,First Base,2026-05-21,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P024,Yuri Johnson,Seattle Sound,First Base,2026-05-22,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P024,Yuri Johnson,Seattle Sound,First Base,2026-05-23,5.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P024,Yuri Johnson,Seattle Sound,First Base,2026-05-24,15.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P024,Yuri Johnson,Seattle Sound,First Base,2026-05-25,10.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P024,Yuri Johnson,Seattle Sound,First Base,2026-05-26,23.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P024,Yuri Johnson,Seattle Sound,First Base,2026-05-27,23.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P024,Yuri Johnson,Seattle Sound,First Base,2026-05-28,2.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P024,Yuri Johnson,Seattle Sound,First Base,2026-05-29,5.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-02-19,1.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-02-20,5.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-02-21,5.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-02-22,1.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-02-23,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-02-24,12.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-02-25,17.9,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-02-26,1.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-02-27,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-02-28,6.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-01,5.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-02,30.9,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-03,29.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-04,6.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-05,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-06,3.9,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-07,21.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-08,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-09,3.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-10,15.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-11,59.5,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-12,2.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-13,32.3,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-14,6.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-15,3.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-16,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-17,36.7,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-18,25.9,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-19,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-20,6.9,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-21,5.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-22,41.4,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-23,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-24,10.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-25,7.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-26,1.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-27,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-28,13.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-29,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-30,6.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-31,19.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-01,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-02,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-03,5.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-04,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-05,6.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-06,1.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-07,11.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-08,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-09,6.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-10,6.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-11,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-12,11.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-13,5.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-14,48.1,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-15,11.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-16,10.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-17,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-18,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-19,6.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-20,1.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-21,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-22,15.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-23,5.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-24,1.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-25,72.0,Elevated,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-26,9.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-27,10.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-28,11.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-29,25.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-30,1.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-01,2.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-02,17.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-03,20.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-04,1.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-05,46.6,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-06,5.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-07,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-08,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-09,21.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-10,2.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-11,6.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-12,25.9,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-13,7.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-14,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-15,1.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-16,6.9,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-17,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-18,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-19,37.8,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-20,15.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-21,1.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-22,6.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-23,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-24,6.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-25,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-26,6.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-27,46.5,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-28,6.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-29,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P026,Andre Patel,Chicago Lakes,First Base,2026-02-19,1.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P026,Andre Patel,Chicago Lakes,First Base,2026-02-20,30.4,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P026,Andre Patel,Chicago Lakes,First Base,2026-02-21,6.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P026,Andre Patel,Chicago Lakes,First Base,2026-02-22,11.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P026,Andre Patel,Chicago Lakes,First Base,2026-02-23,11.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P026,Andre Patel,Chicago Lakes,First Base,2026-02-24,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P026,Andre Patel,Chicago Lakes,First Base,2026-02-25,5.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P026,Andre Patel,Chicago Lakes,First Base,2026-02-26,3.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P026,Andre Patel,Chicago Lakes,First Base,2026-02-27,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P026,Andre Patel,Chicago Lakes,First Base,2026-02-28,43.1,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P026,Andre Patel,Chicago Lakes,First Base,2026-03-01,16.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P026,Andre Patel,Chicago Lakes,First Base,2026-03-02,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P026,Andre Patel,Chicago Lakes,First Base,2026-03-03,42.4,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P026,Andre Patel,Chicago Lakes,First Base,2026-03-04,47.1,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P026,Andre Patel,Chicago Lakes,First Base,2026-03-05,2.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P026,Andre Patel,Chicago Lakes,First Base,2026-03-06,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P026,Andre Patel,Chicago Lakes,First Base,2026-03-07,6.9,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P026,Andre Patel,Chicago Lakes,First Base,2026-03-08,29.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P026,Andre Patel,Chicago Lakes,First Base,2026-03-09,6.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P026,Andre Patel,Chicago Lakes,First Base,2026-03-10,20.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
