player_id,player_name,team,position,date,session_type,workload_score,workload_7d_avg,workload_28d_avg,acwr,throwing_volume,throwing_7d_avg,sprint_count,sprint_7d_avg,workload_spike_flag
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-02-26,Rest Day,123.0,228.94,200.32,1.143,0,22.0,2,13.57,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-02-27,Practice,246.4,230.46,205.44,1.122,31,23.43,19,15.0,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-02-28,Game,470.8,253.49,231.98,1.093,25,21.0,24,17.43,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-01,Recovery,140.9,252.29,223.7,1.128,2,17.0,3,14.29,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-02,Travel Day,44.5,253.34,208.77,1.213,5,17.71,0,13.71,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-03,Game,523.1,254.59,232.95,1.093,45,18.71,24,12.86,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-04,Practice,367.6,273.76,242.56,1.129,53,23.0,21,13.29,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-05,Rest Day,150.0,277.61,236.39,1.174,3,23.43,0,13.0,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-06,Strength Training,258.2,279.3,237.76,1.175,16,21.29,4,10.86,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-07,Game,557.7,291.71,256.58,1.137,57,25.86,23,10.71,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-08,Practice,280.6,311.67,257.91,1.208,40,31.29,25,13.86,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-09,Practice,341.9,354.16,262.33,1.35,22,33.71,18,16.43,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-10,Game,372.3,332.61,267.83,1.242,54,35.0,21,16.0,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-11,Game,638.2,371.27,285.47,1.301,29,31.57,16,15.29,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-12,Rest Day,70.7,359.94,275.7,1.306,0,31.14,2,15.57,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-13,Strength Training,223.2,354.94,273.42,1.298,10,30.29,17,17.43,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-14,Practice,256.9,311.97,272.73,1.144,54,29.86,23,17.43,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-15,Practice,319.4,317.51,274.6,1.156,46,30.71,15,16.0,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-16,Practice,406.9,326.8,279.69,1.168,39,33.14,26,17.14,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-17,Game,577.1,356.06,290.7,1.225,19,28.14,21,17.14,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-18,Game,522.3,339.5,298.97,1.136,47,30.71,24,18.29,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-19,Rest Day,9.2,330.71,299.3,1.105,4,31.29,3,18.43,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-20,Practice,200.1,327.41,298.03,1.099,25,33.43,19,18.71,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-21,Practice,311.0,335.14,298.08,1.124,31,30.14,24,18.86,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-22,Practice,412.4,348.43,307.47,1.133,59,32.0,17,19.14,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-23,Recovery,147.9,311.43,311.43,1.0,9,27.71,8,16.57,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-24,Practice,318.5,274.49,304.44,0.902,17,27.43,30,17.86,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-25,Practice,385.0,254.87,309.85,0.823,24,24.14,6,15.29,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-26,Rest Day,0.0,253.56,305.46,0.83,1,23.71,0,14.86,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-27,Practice,402.1,282.41,311.02,0.908,37,25.43,22,15.29,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-28,Game,463.8,304.24,310.77,0.979,48,27.86,21,14.86,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-29,Practice,302.9,288.6,316.55,0.912,33,24.14,16,14.71,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-30,Strength Training,330.4,314.67,326.76,0.963,5,23.57,14,15.57,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-03-31,Game,574.0,351.17,328.58,1.069,25,24.71,22,14.43,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-01,Game,460.1,361.9,331.89,1.09,33,26.0,29,17.71,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-02,Rest Day,0.0,361.9,326.53,1.108,3,26.29,1,17.86,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-03,Recovery,173.4,329.23,323.5,1.018,2,21.29,2,15.0,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-04,Game,457.0,328.26,319.9,1.026,18,17.0,20,14.86,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-05,Practice,329.8,332.1,321.66,1.032,32,16.86,18,15.14,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-06,Travel Day,41.6,290.84,310.94,0.935,4,16.71,7,14.14,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-07,Practice,285.5,249.63,307.84,0.811,38,18.57,11,12.57,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-08,Strength Training,205.9,213.31,292.4,0.73,28,17.86,4,9.0,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-09,Rest Day,38.4,218.8,291.24,0.751,0,17.43,1,9.0,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-10,Practice,318.6,239.54,294.65,0.813,50,24.29,20,11.57,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-11,Practice,331.6,221.63,297.32,0.745,36,26.86,22,11.86,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-12,Practice,253.8,210.77,294.97,0.715,54,30.0,13,11.14,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-13,Practice,326.9,251.53,292.12,0.861,44,35.71,22,13.29,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-14,Game,454.3,275.64,287.73,0.958,77,41.29,25,15.29,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-15,Game,395.9,302.79,283.22,1.069,76,48.14,17,17.14,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-16,Rest Day,0.0,297.3,282.89,1.051,0,48.14,0,17.0,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-17,Strength Training,224.9,283.91,283.77,1.0,13,42.86,8,15.29,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-18,Practice,347.0,286.11,285.06,1.004,35,42.71,12,13.86,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-19,Practice,333.5,297.5,282.24,1.054,28,39.0,21,15.0,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-20,Practice,422.0,311.09,292.03,1.065,32,37.29,6,12.71,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-21,Practice,286.0,287.04,290.87,0.987,27,30.14,15,11.29,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-22,Game,574.6,312.57,297.64,1.05,10,20.71,28,12.86,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-23,Rest Day,23.0,315.86,298.46,1.058,2,21.0,1,13.0,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-24,Practice,401.5,341.09,298.44,1.143,30,23.43,16,14.14,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-25,Game,521.3,365.99,300.5,1.218,60,27.0,23,15.71,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-26,Practice,338.6,366.71,301.77,1.215,58,31.29,16,15.0,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-27,Travel Day,72.4,316.77,292.56,1.083,10,28.14,2,14.43,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-28,Game,531.4,351.83,291.04,1.209,46,30.86,24,15.71,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-29,Game,374.3,323.21,287.97,1.122,55,37.29,35,16.71,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-04-30,Rest Day,0.0,319.93,287.97,1.111,4,37.57,0,16.57,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-01,Practice,266.4,300.63,291.29,1.032,37,38.57,23,17.57,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-02,Game,523.9,301.0,293.68,1.025,56,38.0,44,20.57,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-03,Practice,213.1,283.07,289.51,0.978,38,35.14,17,20.71,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-04,Practice,215.7,303.54,295.73,1.026,36,38.86,22,23.57,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-05,Practice,210.9,257.76,293.07,0.88,28,36.29,27,24.0,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-06,Game,518.8,278.4,304.24,0.915,48,35.29,30,23.29,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-07,Rest Day,0.0,278.4,302.87,0.919,1,34.86,2,23.57,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-08,Strength Training,209.0,270.2,298.96,0.904,4,30.14,3,20.71,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-09,Game,581.5,278.43,307.88,0.904,43,28.29,23,17.71,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-10,Practice,232.2,281.16,307.11,0.916,1,23.0,18,17.86,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-11,Practice,310.6,294.71,306.53,0.961,16,20.14,11,16.29,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-12,Game,497.9,335.71,308.09,1.09,50,23.29,23,15.71,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-13,Practice,270.2,300.2,303.6,0.989,60,25.0,22,14.57,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-14,Rest Day,55.3,308.1,305.57,1.008,2,25.14,2,14.57,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-15,Strength Training,198.9,306.66,304.64,1.007,8,25.71,1,14.29,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-16,Practice,323.6,269.81,303.81,0.888,41,25.43,11,12.57,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-17,Recovery,48.9,243.63,293.64,0.83,7,26.29,5,10.71,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-18,Practice,349.6,249.2,291.06,0.856,34,28.86,21,12.14,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-19,Game,542.4,255.56,300.21,0.851,56,29.71,18,11.43,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-20,Practice,241.2,251.41,288.31,0.872,41,27.0,26,12.0,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-21,Rest Day,57.9,251.79,289.55,0.87,0,26.71,0,11.71,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-22,Strength Training,243.5,258.16,283.91,0.909,13,27.43,10,13.0,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-23,Recovery,20.4,214.84,266.02,0.808,12,23.29,4,12.0,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-24,Practice,373.5,261.21,267.27,0.977,39,27.86,18,13.86,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-25,Practice,346.4,260.76,277.05,0.941,39,28.57,17,13.29,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-26,Practice,315.5,228.34,269.34,0.848,11,22.14,16,13.0,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-27,Game,450.8,258.29,272.08,0.949,34,21.14,13,11.14,True
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-28,Rest Day,79.0,261.3,274.9,0.951,3,21.57,1,11.29,False
P025,Zane Martinez,Brooklyn Bats,Catcher,2026-05-29,Strength Training,386.4,281.71,279.18,1.009,11,21.29,4,10.43,False
P026,Andre Patel,Chicago Lakes,First Base,2026-02-19,Rest Day,35.5,35.5,35.5,1.0,3,3.0,0,0.0,False
P026,Andre Patel,Chicago Lakes,First Base,2026-02-20,Recovery,90.9,63.2,63.2,1.0,11,7.0,2,1.0,False
P026,Andre Patel,Chicago Lakes,First Base,2026-02-21,Game,460.1,195.5,195.5,1.0,53,22.33,18,6.67,True
P026,Andre Patel,Chicago Lakes,First Base,2026-02-22,Practice,247.7,208.55,208.55,1.0,53,30.0,12,8.0,True
P026,Andre Patel,Chicago Lakes,First Base,2026-02-23,Practice,305.1,227.86,227.86,1.0,52,34.4,12,8.8,True
P026,Andre Patel,Chicago Lakes,First Base,2026-02-24,Strength Training,189.6,221.48,221.48,1.0,4,29.33,8,8.67,False
P026,Andre Patel,Chicago Lakes,First Base,2026-02-25,Practice,323.0,235.99,235.99,1.0,57,33.29,9,8.71,True
P026,Andre Patel,Chicago Lakes,First Base,2026-02-26,Rest Day,117.6,247.71,221.19,1.12,2,33.14,1,8.86,False
P026,Andre Patel,Chicago Lakes,First Base,2026-02-27,Practice,365.1,286.89,237.18,1.21,35,36.57,14,10.57,False
P026,Andre Patel,Chicago Lakes,First Base,2026-02-28,Game,484.1,290.31,261.87,1.109,44,35.29,18,10.57,True
P026,Andre Patel,Chicago Lakes,First Base,2026-03-01,Practice,194.3,282.69,255.73,1.105,57,35.86,29,13.0,True
P026,Andre Patel,Chicago Lakes,First Base,2026-03-02,Practice,274.0,278.24,257.25,1.082,48,35.29,16,13.57,False
P026,Andre Patel,Chicago Lakes,First Base,2026-03-03,Game,524.4,326.07,277.8,1.174,38,40.14,25,16.0,True
P026,Andre Patel,Chicago Lakes,First Base,2026-03-04,Practice,458.9,345.49,290.74,1.188,29,36.14,9,16.0,False
P026,Andre Patel,Chicago Lakes,First Base,2026-03-05,Rest Day,30.9,333.1,273.41,1.218,3,36.29,0,15.86,False
P026,Andre Patel,Chicago Lakes,First Base,2026-03-06,Practice,362.7,332.76,278.99,1.193,26,35.0,11,15.43,False
P026,Andre Patel,Chicago Lakes,First Base,2026-03-07,Practice,246.5,298.81,277.08,1.078,38,34.14,26,16.57,False
P026,Andre Patel,Chicago Lakes,First Base,2026-03-08,Practice,240.6,305.43,275.06,1.11,44,32.29,11,14.0,False
P026,Andre Patel,Chicago Lakes,First Base,2026-03-09,Practice,315.2,311.31,277.17,1.123,40,31.14,20,14.57,False
P026,Andre Patel,Chicago Lakes,First Base,2026-03-10,Game,615.4,324.31,294.08,1.103,64,34.86,24,14.43,True
P026,Andre Patel,Chicago Lakes,First Base,2026-03-11,Game,659.0,352.9,311.46,1.133,49,37.71,13,15.0,True
P026,Andre Patel,Chicago Lakes,First Base,2026-03-12,Rest Day,27.9,352.47,298.57,1.181,0,37.29,1,15.14,False
P026,Andre Patel,Chicago Lakes,First Base,2026-03-13,Practice,301.8,343.77,298.71,1.151,70,43.57,10,15.0,True
P026,Andre Patel,Chicago Lakes,First Base,2026-03-14,Game,507.0,380.99,307.39,1.239,13,40.0,30,15.57,False
P026,Andre Patel,Chicago Lakes,First Base,2026-03-15,Practice,263.7,384.29,305.64,1.257,31,38.14,20,16.86,False
P026,Andre Patel,Chicago Lakes,First Base,2026-03-16,Practice,309.1,383.41,305.77,1.254,36,37.57,28,18.0,False
P026,Andre Patel,Chicago Lakes,First Base,2026-03-17,Game,511.7,368.6,313.4,1.176,56,36.43,22,17.71,False
P026,Andre Patel,Chicago Lakes,First Base,2026-03-18,Practice,127.6,292.69,306.76,0.954,19,32.14,17,18.29,False
P026,Andre Patel,Chicago Lakes,First Base,2026-03-19,Rest Day,91.4,301.76,308.76,0.977,2,32.43,0,18.14,False
P026,Andre Patel,Chicago Lakes,First Base,2026-03-20,Practice,313.6,303.44,316.71,0.958,33,27.14,20,19.57,False
P026,Andre Patel,Chicago Lakes,First Base,2026-03-21,Game,586.6,314.81,321.23,0.98,37,30.57,10,16.71,True
P026,Andre Patel,Chicago Lakes,First Base,2026-03-22,Practice,313.3,321.9,323.57,0.995,31,30.57,23,17.14,False
P026,Andre Patel,Chicago Lakes,First Base,2026-03-23,Travel Day,193.1,305.33,319.58,0.955,5,26.14,1,13.29,False
P026,Andre Patel,Chicago Lakes,First Base,2026-03-24,Game,533.2,308.4,331.85,0.929,64,27.29,21,13.14,True
P026,Andre Patel,Chicago Lakes,First Base,2026-03-25,Practice,341.9,339.01,332.52,1.02,22,27.71,25,14.29,False
P026,Andre Patel,Chicago Lakes,First Base,2026-03-26,Rest Day,85.8,338.21,331.39,1.021,6,28.29,2,14.57,False
P026,Andre Patel,Chicago Lakes,First Base,2026-03-27,Practice,296.6,335.79,328.94,1.021,32,28.14,24,15.14,False
P026,Andre Patel,Chicago Lakes,First Base,2026-03-28,Game,517.5,325.91,330.13,0.987,54,30.57,27,17.57,True
P026,Andre Patel,Chicago Lakes,First Base,2026-03-29,Strength Training,218.3,312.34,330.99,0.944,6,27.0,13,16.14,False
P026,Andre Patel,Chicago Lakes,First Base,2026-03-30,Practice,317.2,330.07,332.53,0.993,36,31.43,15,18.14,False
P026,Andre Patel,Chicago Lakes,First Base,2026-03-31,Game,476.8,322.01,330.83,0.973,50,29.43,23,18.43,False
P026,Andre Patel,Chicago Lakes,First Base,2026-04-01,Game,556.3,352.64,334.31,1.055,73,36.71,32,19.43,True
P026,Andre Patel,Chicago Lakes,First Base,2026-04-02,Rest Day,51.5,347.74,335.05,1.038,0,35.86,0,19.14,False
P026,Andre Patel,Chicago Lakes,First Base,2026-04-03,Practice,301.3,348.41,332.85,1.047,34,36.14,12,17.43,False
P026,Andre Patel,Chicago Lakes,First Base,2026-04-04,Practice,248.9,310.04,332.94,0.931,14,30.43,20,16.43,False
P026,Andre Patel,Chicago Lakes,First Base,2026-04-05,Practice,304.8,322.4,335.23,0.962,45,36.0,22,17.71,False
P026,Andre Patel,Chicago Lakes,First Base,2026-04-06,Practice,269.6,315.6,333.6,0.946,45,37.29,15,17.71,False
P026,Andre Patel,Chicago Lakes,First Base,2026-04-07,Game,574.3,329.53,332.14,0.992,32,34.71,28,18.43,True
P026,Andre Patel,Chicago Lakes,First Base,2026-04-08,Strength Training,219.2,281.37,316.43,0.889,14,26.29,4,14.43,False
P026,Andre Patel,Chicago Lakes,First Base,2026-04-09,Rest Day,49.3,281.06,317.19,0.886,1,26.43,3,14.86,False
P026,Andre Patel,Chicago Lakes,First Base,2026-04-10,Practice,430.8,299.56,321.8,0.931,29,25.71,6,14.0,False
P026,Andre Patel,Chicago Lakes,First Base,2026-04-11,Game,601.5,349.93,325.18,1.076,40,29.43,35,16.14,True
P026,Andre Patel,Chicago Lakes,First Base,2026-04-12,Recovery,40.0,312.1,317.19,0.984,5,23.71,5,13.71,False
P026,Andre Patel,Chicago Lakes,First Base,2026-04-13,Practice,255.7,310.11,315.28,0.984,71,27.43,10,13.0,True
P026,Andre Patel,Chicago Lakes,First Base,2026-04-14,Game,395.1,284.51,311.11,0.914,60,31.43,16,11.29,True
P026,Andre Patel,Chicago Lakes,First Base,2026-04-15,Practice,322.2,299.23,318.06,0.941,32,34.0,20,13.57,False
P026,Andre Patel,Chicago Lakes,First Base,2026-04-16,Rest Day,106.1,307.34,318.59,0.965,1,34.0,1,13.29,False
P026,Andre Patel,Chicago Lakes,First Base,2026-04-17,Practice,260.0,282.94,316.68,0.893,23,33.14,32,17.0,False
P026,Andre Patel,Chicago Lakes,First Base,2026-04-18,Game,664.7,291.97,319.46,0.914,80,38.86,28,16.0,True
P026,Andre Patel,Chicago Lakes,First Base,2026-04-19,Practice,313.6,331.06,319.48,1.036,38,43.57,25,18.86,False
P026,Andre Patel,Chicago Lakes,First Base,2026-04-20,Travel Day,76.7,305.49,315.32,0.969,4,34.0,0,17.43,False
P026,Andre Patel,Chicago Lakes,First Base,2026-04-21,Game,579.6,331.84,316.97,1.047,67,35.0,7,16.14,True
P026,Andre Patel,Chicago Lakes,First Base,2026-04-22,Practice,247.2,321.13,313.59,1.024,19,33.14,21,16.29,False
P026,Andre Patel,Chicago Lakes,First Base,2026-04-23,Rest Day,0.0,305.97,310.53,0.985,5,33.71,2,16.43,False
P026,Andre Patel,Chicago Lakes,First Base,2026-04-24,Practice,299.9,311.67,310.65,1.003,57,38.57,12,13.57,True
P026,Andre Patel,Chicago Lakes,First Base,2026-04-25,Game,483.9,285.84,309.45,0.924,66,36.57,27,13.43,True
P026,Andre Patel,Chicago Lakes,First Base,2026-04-26,Practice,267.8,279.3,311.21,0.897,50,38.29,16,12.14,False
P026,Andre Patel,Chicago Lakes,First Base,2026-04-27,Practice,296.2,310.66,310.46,1.001,33,42.43,15,14.29,False
P026,Andre Patel,Chicago Lakes,First Base,2026-04-28,Game,526.4,303.06,312.24,0.971,25,36.43,20,16.14,True
P026,Andre Patel,Chicago Lakes,First Base,2026-04-29,Game,554.2,346.91,312.16,1.111,38,39.14,18,15.71,True
P026,Andre Patel,Chicago Lakes,First Base,2026-04-30,Rest Day,78.6,358.14,313.13,1.144,2,38.71,1,15.57,False
P026,Andre Patel,Chicago Lakes,First Base,2026-05-01,Strength Training,278.9,355.14,312.33,1.137,2,30.86,4,14.43,False
P026,Andre Patel,Chicago Lakes,First Base,2026-05-02,Game,482.5,354.94,320.67,1.107,39,27.0,25,14.14,False
P026,Andre Patel,Chicago Lakes,First Base,2026-05-03,Practice,243.1,351.41,318.47,1.103,32,24.43,12,13.57,False
P026,Andre Patel,Chicago Lakes,First Base,2026-05-04,Strength Training,270.8,347.79,318.51,1.092,16,22.0,3,11.86,False
P026,Andre Patel,Chicago Lakes,First Base,2026-05-05,Game,408.8,330.99,312.6,1.059,47,25.14,28,13.0,True
P026,Andre Patel,Chicago Lakes,First Base,2026-05-06,Game,504.7,323.91,322.8,1.003,49,26.71,30,14.71,True
P026,Andre Patel,Chicago Lakes,First Base,2026-05-07,Rest Day,129.4,331.17,325.66,1.017,3,26.86,1,14.71,False
P026,Andre Patel,Chicago Lakes,First Base,2026-05-08,Practice,330.8,338.59,322.09,1.051,25,30.14,16,16.43,False
P026,Andre Patel,Chicago Lakes,First Base,2026-05-09,Game,344.4,318.86,312.9,1.019,31,29.0,32,17.43,False
P026,Andre Patel,Chicago Lakes,First Base,2026-05-10,Strength Training,116.4,300.76,315.63,0.953,7,25.43,8,16.86,False
P026,Andre Patel,Chicago Lakes,First Base,2026-05-11,Strength Training,182.8,288.19,313.03,0.921,5,23.86,7,17.43,False
P026,Andre Patel,Chicago Lakes,First Base,2026-05-12,Game,621.2,318.53,321.1,0.992,36,22.29,17,15.86,True
P026,Andre Patel,Chicago Lakes,First Base,2026-05-13,Game,615.6,334.37,331.58,1.008,25,18.86,23,14.86,True
P026,Andre Patel,Chicago Lakes,First Base,2026-05-14,Rest Day,150.0,337.31,333.15,1.012,1,18.57,0,14.71,False
P026,Andre Patel,Chicago Lakes,First Base,2026-05-15,Practice,141.8,310.31,328.93,0.943,50,22.14,11,14.0,True
P026,Andre Patel,Chicago Lakes,First Base,2026-05-16,Game,451.9,325.67,321.33,1.014,63,26.71,33,14.14,True
P026,Andre Patel,Chicago Lakes,First Base,2026-05-17,Recovery,0.0,309.04,310.13,0.996,9,27.0,1,13.14,False
P026,Andre Patel,Chicago Lakes,First Base,2026-05-18,Practice,322.4,328.99,318.9,1.032,40,32.0,21,15.14,False
P026,Andre Patel,Chicago Lakes,First Base,2026-05-19,Game,502.5,312.03,316.15,0.987,29,31.0,25,16.29,True
P026,Andre Patel,Chicago Lakes,First Base,2026-05-20,Practice,321.9,270.07,318.82,0.847,38,32.86,19,15.71,False
P026,Andre Patel,Chicago Lakes,First Base,2026-05-21,Rest Day,129.7,267.17,323.45,0.826,0,32.71,1,15.86,False
P026,Andre Patel,Chicago Lakes,First Base,2026-05-22,Practice,417.3,306.53,327.64,0.936,65,34.86,21,17.29,True
P026,Andre Patel,Chicago Lakes,First Base,2026-05-23,Game,597.3,327.3,331.69,0.987,48,32.71,25,16.14,True
P026,Andre Patel,Chicago Lakes,First Base,2026-05-24,Practice,327.4,374.07,333.82,1.121,29,35.57,14,18.0,False
P026,Andre Patel,Chicago Lakes,First Base,2026-05-25,Practice,335.7,375.97,335.23,1.122,46,36.43,13,16.86,False
P026,Andre Patel,Chicago Lakes,First Base,2026-05-26,Recovery,108.5,319.69,320.31,0.998,7,33.29,8,14.43,False
P026,Andre Patel,Chicago Lakes,First Base,2026-05-27,Practice,373.9,327.11,313.87,1.042,22,31.0,27,15.57,False
P026,Andre Patel,Chicago Lakes,First Base,2026-05-28,Rest Day,0.0,308.59,311.06,0.992,2,31.29,2,15.71,False
P026,Andre Patel,Chicago Lakes,First Base,2026-05-29,Practice,312.1,293.56,312.25,0.94,25,25.57,16,15.0,False
P027,Benny Turner,Dallas Ropers,Catcher,2026-02-19,Rest Day,0.0,0.0,0.0,0.0,2,2.0,0,0.0,False
P027,Benny Turner,Dallas Ropers,Catcher,2026-02-20,Practice,383.2,191.6,191.6,1.0,16,9.0,23,11.5,True
P027,Benny Turner,Dallas Ropers,Catcher,2026-02-21,Strength Training,148.9,177.37,177.37,1.0,2,6.67,5,9.33,False
P027,Benny Turner,Dallas Ropers,Catcher,2026-02-22,Practice,327.3,214.85,214.85,1.0,79,24.75,15,10.75,True
P027,Benny Turner,Dallas Ropers,Catcher,2026-02-23,Practice,326.5,237.18,237.18,1.0,44,28.6,26,13.8,True
P027,Benny Turner,Dallas Ropers,Catcher,2026-02-24,Game,446.9,272.13,272.13,1.0,56,33.17,22,15.17,True
P027,Benny Turner,Dallas Ropers,Catcher,2026-02-25,Game,563.4,313.74,313.74,1.0,46,35.0,39,18.57,True
P027,Benny Turner,Dallas Ropers,Catcher,2026-02-26,Rest Day,0.0,313.74,274.52,1.143,0,34.71,2,18.86,False
P027,Benny Turner,Dallas Ropers,Catcher,2026-02-27,Practice,282.4,299.34,275.4,1.087,37,37.71,24,19.0,False
P027,Benny Turner,Dallas Ropers,Catcher,2026-02-28,Game,523.8,352.9,300.24,1.175,45,43.86,24,21.71,False
P027,Benny Turner,Dallas Ropers,Catcher,2026-03-01,Recovery,97.5,320.07,281.81,1.136,12,34.29,2,19.86,False
P027,Benny Turner,Dallas Ropers,Catcher,2026-03-02,Practice,414.4,332.63,292.86,1.136,24,31.43,19,18.86,False
P027,Benny Turner,Dallas Ropers,Catcher,2026-03-03,Recovery,173.5,293.57,283.68,1.035,1,23.57,3,16.14,False
P027,Benny Turner,Dallas Ropers,Catcher,2026-03-04,Recovery,272.4,252.0,282.87,0.891,7,18.0,4,11.14,False
P027,Benny Turner,Dallas Ropers,Catcher,2026-03-05,Rest Day,126.3,270.04,272.43,0.991,0,18.0,2,11.14,False
P027,Benny Turner,Dallas Ropers,Catcher,2026-03-06,Strength Training,283.4,270.19,273.12,0.989,4,13.29,2,8.0,False
P027,Benny Turner,Dallas Ropers,Catcher,2026-03-07,Practice,231.3,228.4,270.66,0.844,30,11.14,22,7.71,True
P027,Benny Turner,Dallas Ropers,Catcher,2026-03-08,Practice,306.3,258.23,272.64,0.947,21,12.43,16,9.71,True
